topic_cluster	query_id	query	item_type	result_set
27	30746	wellness pur	publication	gesis-ssoar-18370, gesis-ssoar-25023, gesis-ssoar-25921, gesis-ssoar-37314, gesis-ssoar-3877, gesis-ssoar-41393, gesis-ssoar-51276, gesis-ssoar-51402
27	30808	wichtigkeit gesundheit	research_data	ZA4617, ZA4993, ZA5524, ZA5528, ZA5546, ZA5597, ZA6379, ZA6864, ZA7558, ZA7661
27	30830	wie gesund	publication	gesis-ssoar-30932, gesis-ssoar-36741, gesis-ssoar-41534, gesis-ssoar-41774, gesis-ssoar-51838, gesis-ssoar-5863, gesis-ssoar-61073, gesis-ssoar-61847, gesis-ssoar-EBZ1202W083, gesis-ssoar-EBZ1501W015
27	30175	wohlbefinden und gesundheit im jugendalter theoretische perspektiven empirische befunde und praxisansätze	publication	bibsonomy-guio2022child
27	30174	wohlbefinden und gesundheitsverhalten	publication	gesis-bib-125582, gesis-solis-00549677, gesis-ssoar-22021, gesis-ssoar-31989, gesis-ssoar-33078, gesis-ssoar-34953, gesis-ssoar-35673, gesis-ssoar-36016, gesis-ssoar-41859, gesis-ssoar-42969
27	30454	wohnort gesundheit	publication	bibsonomy-buczakstec2021anteil, gesis-ssoar-37439, gesis-ssoar-37440, gesis-ssoar-48121, gesis-ssoar-49536, gesis-ssoar-54327, gesis-ssoar-67227, gesis-ssoar-69873, gesis-ssoar-76082, gesis-ssoar-86028
27	29381	zahngesundheit	research_data	ZA3903, ZA4977
27	29689	ziele gesundheitsförderung	publication	cews-2-633562, gesis-ssoar-11913, gesis-ssoar-25922, gesis-ssoar-27795, gesis-ssoar-29406, gesis-ssoar-34953, gesis-ssoar-3843, gesis-ssoar-40255, gesis-ssoar-59572, gesis-ssoar-59585
27	29122	zwei klassen medizin	publication	gesis-ssoar-11419, gesis-ssoar-11440, gesis-ssoar-12138, gesis-ssoar-16664, gesis-ssoar-17402, gesis-ssoar-18129, gesis-ssoar-18223, gesis-ssoar-18355, gesis-ssoar-2558, gesis-ssoar-25926, gesis-ssoar-27941, gesis-ssoar-27971, gesis-ssoar-29261, gesis-ssoar-32754, gesis-ssoar-33656, gesis-ssoar-34969, gesis-ssoar-37175, gesis-ssoar-37544, gesis-ssoar-39320, gesis-ssoar-39646
27	29124	zwei klassen medizin	research_data	ZA2636, ZA4236, ZA4529, ZA6235, ZA6236, ZA6237, ZA6239, ZA6254, ZA6655, ZA6656
27	29138	zweiklassenmedizin	publication	gesis-ssoar-17370, gesis-ssoar-37175, gesis-ssoar-37630
30	52348	ab wann ist es häusliche gewalt	publication	gesis-ssoar-11460, gesis-ssoar-12515, gesis-ssoar-12547, gesis-ssoar-24598, gesis-ssoar-28564, gesis-ssoar-31564, gesis-ssoar-32398, gesis-ssoar-37307, gesis-ssoar-37789, gesis-ssoar-46975
30	52495	abuse	research_data	ZA5664, ZA5665, ZA6701, ZA7739, ZA7751, ZA7770, ZA7870, ZA7968, ZA7969, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2694e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450036, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450270, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450611, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450612, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de454563, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de454564, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458335, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de464556, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de737101, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de738305
30	52494	abuse	variables	exploredata-ZA3937_Varv242, exploredata-ZA4229_Varv415, exploredata-ZA4508_Varv278, exploredata-ZA4561_Varv238, exploredata-ZA4561_Varv243, exploredata-ZA4561_Varv245, exploredata-ZA4561_Varv246, exploredata-ZA4742_Varv97, exploredata-ZA6697_Varqc10, exploredata-ZA6697_Varqc9
30	51494	afd gewalt	research_data	SDN-10.7802-2104, SDN-10.7802-2259, SDN-10.7802-2260, SDN-10.7802-2475, SDN-10.7802-2485, ZA5245, ZA5731, ZA5732, ZA5733, ZA5734, ZA5869, ZA6607, ZA6629, ZA6635, ZA6717, ZA6727, ZA6733, ZA6804, ZA6815, ZA6816, ZA6817, ZA6818, ZA6865, ZA6974, ZA6982, ZA7467, ZA7500, ZA7502, ZA7553, ZA7582, ZA7598, ZA7604, ZA7657, ZA7753, ZA7946
30	316	aggression	instruments_tools	zis144, zis15, zis228, zis239, zis256, zis272, zis298, zis52, zis75, zis81
30	51440	aggression	publication	gesis-ssoar-27762, gesis-ssoar-28752, gesis-ssoar-31047, gesis-ssoar-61070, gesis-ssoar-66358, gesis-ssoar-67603, gesis-ssoar-68369, gesis-ssoar-74758, gesis-ssoar-78085, gesis-ssoar-82015
30	6064	aggression	research_data	ZA5170, ZA5246, ZA5501, ZA5575, ZA6009, ZA6010, ZA6012, ZA6013, ZA6018, ZA6019, ZA6020, ZA6030, ZA6042, ZA6093, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset61989, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447087, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447088, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de593883, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de613615, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de613616, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de649357, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650752, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650753, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de655489, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de683391, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de683392, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de685711, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de685712
30	51431	aggression bei kindern	publication	gesis-ssoar-2027, gesis-ssoar-24970, gesis-ssoar-28286, gesis-ssoar-2864, gesis-ssoar-35466, gesis-ssoar-37307, gesis-ssoar-38572, gesis-ssoar-39242, gesis-ssoar-40310, gesis-ssoar-40439
30	51430	aggression datensatz	research_data	ZA5170, ZA6009, ZA6012, ZA6013, ZA6018, ZA6019, ZA6020, ZA6030, ZA6042, ZA6093
30	51392	aggression jugend	research_data	ZA4804, ZA5170, ZA5174, ZA5575, ZA6002, ZA6018, ZA6030, ZA6076, ZA6093, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de9771
30	51374	aggression kinder jugendliche	research_data	ZA5170, ZA5575
30	51432	aggression kinder jugendliche pädagogik	publication	gesis-ssoar-20218, gesis-ssoar-21218, gesis-ssoar-32289, gesis-ssoar-33511, gesis-ssoar-34965, gesis-ssoar-37307, gesis-ssoar-37368, gesis-ssoar-38990, gesis-ssoar-44505, gesis-ssoar-57272
30	51372	aggression lorenz	publication	gesis-ssoar-26979, gesis-ssoar-32597, gesis-ssoar-37307, gesis-ssoar-38712, gesis-ssoar-38778, gesis-ssoar-38781, gesis-ssoar-38783, gesis-ssoar-56573, gesis-ssoar-56576, gesis-ssoar-56881
30	51371	aggression psychologie	research_data	ZA0953, ZA5170, ZA5246, ZA7608
30	51370	aggression questionnaire buss	publication	gesis-ssoar-22789, gesis-ssoar-22832, gesis-ssoar-25306, gesis-ssoar-27758, gesis-ssoar-57272, gesis-ssoar-74758, zis-BernsteinGesn1997On, zis-BryantSmith2001Refining, zis-BussPerry1992The, zis-vonCollaniWerner2005Self-Related
30	51369	aggression questionnaire buss and perry	publication	gesis-ssoar-22832, gesis-ssoar-27758, literaturpool-330eac0c7a733b1069623bcf03123ba3, literaturpool-63351bfce3af77a641f5e0208c404e89
30	51368	aggression und gewalt	research_data	ZA4804, ZA5170, ZA5174, ZA5575, ZA6009, ZA6013, ZA6018, ZA6019, ZA6030, ZA6093
30	51367	aggression und stress	publication	gesis-ssoar-20218, gesis-ssoar-26970, gesis-ssoar-28251, gesis-ssoar-32117, gesis-ssoar-36229, gesis-ssoar-37307, gesis-ssoar-50698, gesis-ssoar-55703, gesis-ssoar-57859, gesis-ssoar-5789
30	51366	aggressionen	publication	gesis-ssoar-28735, gesis-ssoar-29067, gesis-ssoar-2916, gesis-ssoar-38999, gesis-ssoar-39054, gesis-ssoar-39376, gesis-ssoar-39542, gesis-ssoar-39603, gesis-ssoar-39740, gesis-ssoar-56556
30	51365	aggressions fragebogen	instruments_tools	zis52
30	1068	aggressionsfragebogen	instruments_tools	zis256, zis51, zis52
30	5718	aggressionsfragebogen	publication	zis-AmelangBartussek2001Differentielle, zis-BernsteinGesn1997On, zis-BryantSmith2001Refining, zis-CherekLaneMoellerWhite2000Laboratory, zis-Collani2003Eine, zis-FossatiMaffeiAcquariniAntonellaDiCeglie2003Multigroup, zis-Herzberg2003Faktorstruktur, zis-MorrenMeesters2002Validation, zis-Nakano2001Psychometric, zis-RamirezAndreuFujihara2001Cultural
30	51363	aggressionsfragebogen buss und perry	publication	zis-Herzberg2003Faktorstruktur
30	51362	aggressiv	research_data	ZA4493, ZA5169, ZA5246, ZA5569, ZA5858, ZA5863, ZA6017, ZA6217, ZA6594, ZA6713
30	51375	aggressiv	variables	exploredata-ZA5309_VarA36_12, exploredata-ZA5309_VarA37_12, exploredata-ZA5309_VarB36_12, exploredata-ZA5309_VarB37_12, exploredata-ZA5309_VarC36_12, exploredata-ZA5309_VarC37_12, exploredata-ZA5309_VarD36_12, exploredata-ZA5309_VarD37_12, exploredata-ZA5569_Varst04, exploredata-ZA6730_VarQ13_08
30	51361	aggressiv kind	research_data	ZA1007, ZA2221, ZA2323, ZA2973, ZA4234, ZA5246, ZA5675, ZA7471
30	51377	aggressive kinder	research_data	ZA2221, ZA2323, ZA2973, ZA3693, ZA4234, ZA4438, ZA5863, ZA6227, ZA7051, ZA7471
30	51391	aggressive schüler	research_data	ZA2973, ZA5169, ZA6110, ZA6180, ZA6216, ZA6227, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de9771
30	51388	aggressives verhalten	publication	cews-2-809309, gesis-ssoar-18535, gesis-ssoar-24763, gesis-ssoar-24774, gesis-ssoar-24871, gesis-ssoar-28294, gesis-ssoar-28735, gesis-ssoar-36229, gesis-ssoar-37647, gesis-ssoar-3802, gesis-ssoar-39054, gesis-ssoar-40439, gesis-ssoar-41095, gesis-ssoar-44505, gesis-ssoar-55703, gesis-ssoar-61651, gesis-ssoar-63375, zis-Petermann1995Aggressives
30	51387	aggressives verhalten bei grundschüler	publication	gesis-ssoar-28299, gesis-ssoar-40448
30	51386	aggressives verhalten kind	publication	gesis-ssoar-32494, gesis-ssoar-36840, gesis-ssoar-37307, gesis-ssoar-39054, gesis-ssoar-40448, gesis-ssoar-41095, gesis-ssoar-43760, gesis-ssoar-44063, gesis-ssoar-56629, gesis-ssoar-66500
30	51383	aggressives verhalten kinder	publication	gesis-ssoar-28078, gesis-ssoar-28294, gesis-ssoar-2894, gesis-ssoar-36813, gesis-ssoar-38656, gesis-ssoar-39054, gesis-ssoar-40440, gesis-ssoar-44505, gesis-ssoar-45502, gesis-ssoar-61651
30	326	aggressivität	instruments_tools	zis144, zis52, zis75
30	51380	aggressivität	publication	gesis-ssoar-28294, gesis-ssoar-33451, gesis-ssoar-3802, gesis-ssoar-39058, gesis-ssoar-40439, gesis-ssoar-40440, gesis-ssoar-41095, gesis-ssoar-42799, gesis-ssoar-43169, gesis-ssoar-56576, gesis-ssoar-61070, gesis-ssoar-62796, gesis-ssoar-69544, gesis-ssoar-73640, gesis-ssoar-75133, gesis-ssoar-75137, gesis-ssoar-78221, gesis-ssoar-83420, gesis-ssoar-86272, gesis-ssoar-86418
30	51376	aggressivität zwischen mann und frau	research_data	ZA6219, ZA6227
30	56483	anzeigen missbrauch	research_data	ZA2292, ZA4504, ZA6671, ZA6853
30	58040	assault	research_data	ZA6735, ZA7604, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de671735, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de685728, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de686919, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de710293, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de733166, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de738287, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de738304, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de738305
30	58041	assertiveness	research_data	ZA1957, ZA4216, ZA4397, ZA5632, ZA5633, ZA5677, ZA5863, ZA5921, ZA6902, ZA7492
30	53341	autoritäre erziehung gewalt kinder	publication	gesis-ssoar-12483, gesis-ssoar-20219, gesis-ssoar-28286, gesis-ssoar-38999, gesis-ssoar-3963, gesis-ssoar-45614
30	54127	bahn gewalt	publication	cews-2-779081, gesis-ssoar-24729, gesis-ssoar-24763, gesis-ssoar-32436, gesis-ssoar-37307, gesis-ssoar-38441, gesis-ssoar-43690, gesis-ssoar-44731, gesis-ssoar-62826, gesis-ssoar-65757
30	53435	beratung häusliche gewalt	publication	cews-2-807459, cews-2-807460, gesis-ssoar-11460, gesis-ssoar-12515, gesis-ssoar-12534, gesis-ssoar-12535, gesis-ssoar-31564, gesis-ssoar-39541, gesis-ssoar-39586, gesis-ssoar-42626
30	54859	beschneidung gewalt	publication	gesis-ssoar-12949, gesis-ssoar-16811, gesis-ssoar-31051, gesis-ssoar-31386, gesis-ssoar-31680, gesis-ssoar-32171, gesis-ssoar-44761, gesis-ssoar-44854, gesis-ssoar-50769, gesis-ssoar-51352
30	54413	bildung häusliche gewalt	publication	gesis-ssoar-12515, gesis-ssoar-12546, gesis-ssoar-12547, gesis-ssoar-31568, gesis-ssoar-37307, gesis-ssoar-39541, gesis-ssoar-39586, gesis-ssoar-46633, gesis-ssoar-47060, gesis-ssoar-56435
30	46071	bussperry aggression questionnaire	instruments_tools	zis256, zis51, zis52
30	45183	child abused by domestic violence	research_data	datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2943e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de435989, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de437013, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de437014, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448659, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448660, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449081, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449082, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de525195, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de525196
30	45234	child exposure to intimate partner violence	research_data	datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447027, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447028, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448669, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448670, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de573526, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de573527, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de651167, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de685711, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de685712, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de714611
30	45235	child sexual abuse	research_data	ZA1961, ZA2236, ZA2974, ZA4561, ZA4741, ZA4749, ZA5578, ZA5593, ZA5594, ZA6023, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset53835, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD1252e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2406e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2416e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2621e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2688e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2690e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2693e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2694e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2943e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3163e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de436474, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de436475, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de436837, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de436838, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de438095, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de438096, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de446097, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de446098, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447053, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447054, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447549, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de447550, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448331, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448332, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448333, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448334, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448572, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448631, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448632, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449017, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449018, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449373, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449374, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449447, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449448, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449805, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449806, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450293, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450294, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450443, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de450444, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de451381, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de451382, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458197, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458198, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458302, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de465823, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de465824, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de471285, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de471286, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de518801, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de518802, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520794, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520795, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520813, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520814, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de525195, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de525196, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de561224, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de561225, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de571154, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de571155, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de571646, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de571647, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de618004, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de618005, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650752, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650753, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de655488, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de655489, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de657815, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de683523, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de683524, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de683525
30	45236	child sexual abuse effects	research_data	datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset53835, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de435464, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de435465, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448687, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448688, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449101, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de610780, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de610781, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de651506, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de651507
30	43498	consequences of violence agains	publication	gesis-ssoar-37872, gesis-ssoar-44956, gesis-ssoar-47747, gesis-ssoar-51839, gesis-ssoar-53724, gesis-ssoar-56378, gesis-ssoar-61337, gesis-ssoar-70824, gesis-ssoar-79778, gesis-ssoar-81815
30	41996	corona gewalt	publication	gesis-ssoar-59036, gesis-ssoar-62377, gesis-ssoar-67006, gesis-ssoar-67223, gesis-ssoar-67224, gesis-ssoar-67225, gesis-ssoar-68677, gesis-ssoar-69340, gesis-ssoar-69458, gesis-ssoar-71161, gris-publication-5769q80h9f50
30	44227	covid and domestic violence	research_data	ZA5664, ZA5665
30	44226	covid and domestic violence	variables	exploredata-ZA7870_Varq7_1
30	43680	covid19 and quarantine indicators of domestic violence in kosovo	publication	gesis-ssoar-71692
30	43731	criminality and family	research_data	ZA3644, ZA3645, ZA3646, ZA3647, ZA6607, ZA6632, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset2087, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset33280, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset40198, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de436814
30	44708	csv gewalt	research_data	ZA6604, ZA6607, ZA6629, ZA6631, ZA6635, ZA6717, ZA6721, ZA6727, ZA6736, ZA7657
30	48568	definicion violencia infantil	publication	gesis-ssoar-40643, gesis-ssoar-42927, gesis-ssoar-51791
30	48516	die gewaltbefürwortenden einstellungen von jugendlichen	publication	gesis-ssoar-24846, gesis-ssoar-24848
30	50355	die zivilisierung staatlicher gewalt	publication	gesis-ssoar-11001, gesis-ssoar-11031, gesis-ssoar-1550, gesis-ssoar-17005, gesis-ssoar-26037, gesis-ssoar-28339, gesis-ssoar-28415, gesis-ssoar-37307, gesis-ssoar-51094, gesis-ssoar-51621
30	46771	domestic abuse	research_data	datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449081, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449082, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449245, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449246, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de462107, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de462108, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520813, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de520814, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650752, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de650753
30	46768	domestic abuse and europe	research_data	ZA2288, ZA2396, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2008e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3110e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de448792, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449373, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449374, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449443, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de449444, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de458196
