query_id	query	item_type	result_set
5275	democracy	variables	exploredata-ZA0987_Varv85, exploredata-ZA0992_Varv13, exploredata-ZA1039_Varv13, exploredata-ZA1319_Varv36, exploredata-ZA1321_Varv125, exploredata-ZA1541_Varv12, exploredata-ZA1752_Varv13, exploredata-ZA2081_Varv20, exploredata-ZA2141_Varv19, exploredata-ZA2251_VarV287, exploredata-ZA2310_VarCZ134, exploredata-ZA2310_VarPL134, exploredata-ZA2450_VarV311, exploredata-ZA2450_VarV323, exploredata-ZA2620_VarV240, exploredata-ZA2620_VarV243, exploredata-ZA2900_VarV55, exploredata-ZA2936_Varv255, exploredata-ZA3068_VarV18, exploredata-ZA3190_VarV224, exploredata-ZA3190_VarV244, exploredata-ZA3190_VarV245, exploredata-ZA3521_Varsatisdeu, exploredata-ZA3521_Varsatisdmo, exploredata-ZA3626_Varv289, exploredata-ZA3777_Varv222, exploredata-ZA3778_Varv213, exploredata-ZA3778_Varv220, exploredata-ZA3778_Varv223, exploredata-ZA3779_Varv213, exploredata-ZA3789_Varv220, exploredata-ZA3789_Varv221, exploredata-ZA3790_Varv222, exploredata-ZA3811_Varv213, exploredata-ZA3910_VarV26, exploredata-ZA3950_VarV60, exploredata-ZA3950_VarV61, exploredata-ZA3950_VarV62, exploredata-ZA4056_Varv69, exploredata-ZA4056_Varv70, exploredata-ZA4056_Varv71, exploredata-ZA4056_Varv72, exploredata-ZA4056_Varv73, exploredata-ZA4056_Varv74, exploredata-ZA4056_Varv75, exploredata-ZA4056_Varv76, exploredata-ZA4056_Varv77, exploredata-ZA4056_Varv78, exploredata-ZA4752_Varv229, exploredata-ZA4752_Varv230, exploredata-ZA4752_Varv231, exploredata-ZA4752_Varv232, exploredata-ZA4753_Varv229, exploredata-ZA4753_Varv230, exploredata-ZA4753_Varv231, exploredata-ZA4753_Varv232, exploredata-ZA4754_Varv229, exploredata-ZA4754_Varv230, exploredata-ZA4764_Varv230, exploredata-ZA4764_Varv231, exploredata-ZA4765_Varv229, exploredata-ZA4765_Varv230, exploredata-ZA4765_Varv231, exploredata-ZA4765_Varv232, exploredata-ZA4797_Varv229, exploredata-ZA4797_Varv230, exploredata-ZA4797_Varv231, exploredata-ZA4797_Varv232, exploredata-ZA4804_VarE110, exploredata-ZA4804_VarE120, exploredata-ZA4804_VarE123, exploredata-ZA4804_VarE179, exploredata-ZA4804_VarE180, exploredata-ZA4804_VarE181, exploredata-ZA4804_VarE214, exploredata-ZA4804_VarE224, exploredata-ZA4804_VarE225, exploredata-ZA4804_VarE226, exploredata-ZA4804_VarE227, exploredata-ZA4804_VarE228, exploredata-ZA4804_VarE229, exploredata-ZA4804_VarE230, exploredata-ZA4804_VarE231, exploredata-ZA4804_VarE232, exploredata-ZA4804_VarE233, exploredata-ZA4804_VarE233A, exploredata-ZA4804_VarE233B, exploredata-ZA4804_VarE235, exploredata-ZA4804_VarF168, exploredata-ZA5612_Varqa15_3, exploredata-ZA5612_Varqa20a, exploredata-ZA5685_Varqa13_3, exploredata-ZA5876_Varqa12_3, exploredata-ZA5913_Varqa9_3, exploredata-ZA5928_Varqa11_3, exploredata-ZA5928_Varqa18a, exploredata-ZA5950_VarV25, exploredata-ZA5960_Varv20, exploredata-ZA5998_Varqa12_3, exploredata-ZA5998_Varqa20a, exploredata-ZA6670_VarV32, exploredata-ZA6670_VarV33, exploredata-ZA6670_VarV34, exploredata-ZA6670_VarV35, exploredata-ZA6670_VarV36, exploredata-ZA6670_VarV37, exploredata-ZA6670_VarV38, exploredata-ZA6670_VarV39, exploredata-ZA6670_VarV40, exploredata-ZA6670_VarV62, exploredata-ZA6670_VarV63, exploredata-ZA6670_VarV64, exploredata-ZA6694_Varqa11_3, exploredata-ZA6697_Varqa14_1, exploredata-ZA6788_Varqa18a, exploredata-ZA6861_Varqa14a, exploredata-ZA6861_Varqa1_8, exploredata-ZA6861_Varqa2_2, exploredata-ZA6861_Varqa6b_11, exploredata-ZA6861_Varqa6b_12, exploredata-ZA6861_Varqa6b_14, exploredata-ZA6861_Varqa6b_8, exploredata-ZA6861_Varqa6t_10, exploredata-ZA6861_Varqa6t_5, exploredata-ZA6863_Varqa10_1, exploredata-ZA6863_Varqa10_10, exploredata-ZA6863_Varqa10_11, exploredata-ZA6863_Varqa10_12, exploredata-ZA6863_Varqa10_13, exploredata-ZA6863_Varqa10_14, exploredata-ZA6863_Varqa10_15, exploredata-ZA6863_Varqa10_16, exploredata-ZA6863_Varqa10_2, exploredata-ZA6863_Varqa10_3, exploredata-ZA6863_Varqa10_6, exploredata-ZA6863_Varqa17a, exploredata-ZA6863_Varqa17b, exploredata-ZA6863_Varqd7_14, exploredata-ZA6863_Varqd7_5, exploredata-ZA6863_Varqd8_5, exploredata-ZA6863_Varqd8_9, exploredata-ZA6963_Varqa17a, exploredata-ZA7482_Varqa25a, exploredata-ZA7500_Varv134, exploredata-ZA7500_Varv135, exploredata-ZA7500_Varv138, exploredata-ZA7500_Varv140, exploredata-ZA7500_Varv142, exploredata-ZA7500_Varv143, exploredata-ZA7500_Varv174_cs, exploredata-ZA7500_Varv175_cs, exploredata-ZA7503_VarE110, exploredata-ZA7503_VarE120, exploredata-ZA7503_VarE123, exploredata-ZA7503_VarE224, exploredata-ZA7503_VarE225, exploredata-ZA7503_VarE226, exploredata-ZA7503_VarE227, exploredata-ZA7503_VarE228, exploredata-ZA7503_VarE229, exploredata-ZA7503_VarE233, exploredata-ZA7503_VarE233A, exploredata-ZA7503_VarE233B, exploredata-ZA7503_VarE235, exploredata-ZA7505_VarE179_WVS7, exploredata-ZA7505_VarE181_EVS5, exploredata-ZA7505_VarE224, exploredata-ZA7505_VarE225, exploredata-ZA7505_VarE227, exploredata-ZA7505_VarE228, exploredata-ZA7505_VarE233A, exploredata-ZA7505_VarE233B, exploredata-ZA7505_VarE235, exploredata-ZA7562_Varqa4*3, exploredata-ZA7562_Varqa6a, exploredata-ZA7570_VarSK_PRTY, exploredata-ZA7570_VarSR_PRTY, exploredata-ZA7576_Varqa17a, exploredata-ZA7576_Varqa9*3, exploredata-ZA7580_Varqb13a, exploredata-ZA7580_Varqb13b, exploredata-ZA7601_Varqa17a, exploredata-ZA7601_Varqa17b, exploredata-ZA7601_Varqa7*3, exploredata-ZA7601_Varqc6*5, exploredata-ZA7601_Varqc7*5, exploredata-ZA7649_Varqa7*3, exploredata-ZA7649_Varsd18a, exploredata-ZA7649_Varsd18b, exploredata-ZA7649_Varsd18c, exploredata-ZA7700_Varq4, exploredata-ZA7702_Varq4, exploredata-ZA7703_Varpos014d, exploredata-ZA7739_Varsd18a, exploredata-ZA7749_Varsd18a, exploredata-ZA7750_Varqa11*1, exploredata-ZA7750_Varsd18a, exploredata-ZA7750_Varsd18b, exploredata-ZA7780_Varsd18a, exploredata-ZA7780_Varsd18b, exploredata-ZA7781_Varqa9b*7, exploredata-ZA7781_Varqa9t*7, exploredata-ZA7781_Varqb1a, exploredata-ZA7781_Varqb1b*11, exploredata-ZA7781_Varsd18a, exploredata-ZA7781_Varsd18b, exploredata-ZA7782_Varsd18a, exploredata-ZA7782_Varsd18b, exploredata-ZA7783_Varqa7*3, exploredata-ZA7783_Varqc6*5, exploredata-ZA7783_Varsd18a, exploredata-ZA7846_Varsd18a, exploredata-ZA7846_Varsd18b, exploredata-ZA7847_Varsd18a, exploredata-ZA7848_Varqa7*3, exploredata-ZA7848_Varsd18a, exploredata-ZA7848_Varsd18b, exploredata-ZA7886_Varsd18a, exploredata-ZA7887_Varsd18a, exploredata-ZA7887_Varsd18b, exploredata-ZA7888_Varqa3*11, exploredata-ZA7888_Varsd18a, exploredata-ZA7902_Varqa7*3, exploredata-ZA7902_Varqd7*5, exploredata-ZA7902_Varsd18a, exploredata-ZA7953_Varqa7*3, exploredata-ZA7953_Varsd18a
1326	demokratie	publication	bibsonomy-Faas2016Demokratie, bibsonomy-Hornig2017Mythos, bibsonomy-Nolte2015101, bibsonomy-Olteanu2017Osteuropa, bibsonomy-frankenberger2020krise, bibsonomy-jacobsen2018einstellungen, bibsonomy-lochocki2018vertrauensformel, bibsonomy-merkel2020regiert, bibsonomy-tausendpfund2021zufriedenheit, bibsonomy-thomas2020rolle, cews-2-809758, cews-2-809759, cews-2-809761, gesis-bib-142392, gesis-bib-143251, gesis-bib-144561, gesis-bib-144893, gesis-bib-146182, gesis-bib-148514, gesis-bib-148817, gesis-ssoar-1103, gesis-ssoar-1119, gesis-ssoar-19350, gesis-ssoar-20610, gesis-ssoar-21583, gesis-ssoar-37167, gesis-ssoar-37172, gesis-ssoar-37192, gesis-ssoar-37307, gesis-ssoar-37314, gesis-ssoar-37364, gesis-ssoar-38347, gesis-ssoar-41245, gesis-ssoar-42576, gesis-ssoar-45003, gesis-ssoar-45510, gesis-ssoar-46461, gesis-ssoar-47026, gesis-ssoar-48253, gesis-ssoar-50321, gesis-ssoar-50696, gesis-ssoar-51579, gesis-ssoar-51650, gesis-ssoar-52361, gesis-ssoar-52688, gesis-ssoar-54760, gesis-ssoar-56455, gesis-ssoar-56982, gesis-ssoar-56983, gesis-ssoar-57616, gesis-ssoar-57770, gesis-ssoar-57786, gesis-ssoar-57883, gesis-ssoar-57884, gesis-ssoar-58004, gesis-ssoar-58354, gesis-ssoar-59220, gesis-ssoar-59563, gesis-ssoar-59651, gesis-ssoar-59892, gesis-ssoar-59906, gesis-ssoar-59935, gesis-ssoar-60039, gesis-ssoar-60272, gesis-ssoar-60432, gesis-ssoar-60725, gesis-ssoar-60778, gesis-ssoar-60779, gesis-ssoar-60781, gesis-ssoar-60823, gesis-ssoar-60871, gesis-ssoar-61125, gesis-ssoar-61138, gesis-ssoar-61239, gesis-ssoar-61588, gesis-ssoar-62269, gesis-ssoar-62465, gesis-ssoar-62468, gesis-ssoar-62510, gesis-ssoar-62518, gesis-ssoar-62544, gesis-ssoar-62552, gesis-ssoar-65179, gesis-ssoar-65954, gesis-ssoar-66657, gesis-ssoar-66675, gesis-ssoar-68889, gesis-ssoar-69774, gesis-ssoar-69836, gesis-ssoar-69890, gesis-ssoar-69957, gesis-ssoar-70443, gesis-ssoar-70594, gesis-ssoar-70688, gesis-ssoar-70796, gesis-ssoar-70867, gesis-ssoar-73255, gesis-ssoar-74853, gesis-ssoar-75180, gesis-ssoar-75642, gesis-ssoar-76157, gesis-ssoar-77884, gesis-ssoar-78995, gesis-ssoar-79164, gesis-ssoar-79165, gesis-ssoar-81509, gesis-ssoar-81755, gesis-ssoar-85490, gesis-ssoar-87587, gris-publication-1814, gris-publication-2795, gris-publication-2npdld7lvln0, gris-publication-3088, gris-publication-3145, gris-publication-3258, gris-publication-53n7p5mk54p0, gris-publication-7343, literaturpool-0e283c2fade3ec8cf05092131c21971a, literaturpool-3201bcaccea9b641ef4563a6fc7b119e, literaturpool-3b26087eaf0b39451f34e9ca8061166b, literaturpool-3ff7d0969ef2bf25e0c33b2b1897981d, literaturpool-42c397a04c895b7cd533c8940941bf43, literaturpool-4e0903e5d2d37f6b7d2452d6d5e035e2, literaturpool-882a77135259aca6c59e08a6b548f2bc, literaturpool-98b86f929876cca114ceb0bb48d1caf6, literaturpool-99c4eaa3ed5838b7ceb8b2c01482af69, literaturpool-b4241b817066a0ee4ca8593930bd13c9, literaturpool-db35445f8352f50fbb0afbb12f091200, literaturpool-e391d174c66ca6d9ed063d6da8152362, literaturpool-e4c05ba251cd48f4ab446cdb0e26234e, literaturpool-fe229005616bd645ca405fded38317b6
1326	demokratie	research_data	SDN-10.7802-2125, SDN-10.7802-2128, SDN-10.7802-2129, SDN-10.7802-2261, SDN-10.7802-2278, SDN-10.7802-2280, SDN-10.7802-2390, SDN-10.7802-2506, SDN-10.7802-2507, SDN-10.7802-2508, SDN-10.7802-2510, SDN-10.7802-2511, SDN-10.7802-2512, ZA1813, ZA1885, ZA1919, ZA2250, ZA2417, ZA3065, ZA3066, ZA3130, ZA3131, ZA3529, ZA3648, ZA3781, ZA3861, ZA4054, ZA4278, ZA4320, ZA4335, ZA4391, ZA4563, ZA4582, ZA4584, ZA4662, ZA4799, ZA4800, ZA4804, ZA5053, ZA5068, ZA5098, ZA5101, ZA5141, ZA5142, ZA5143, ZA5145, ZA5162, ZA5171, ZA5174, ZA5180, ZA5181, ZA5189, ZA5247, ZA5271, ZA5272, ZA5273, ZA5277, ZA5280, ZA5281, ZA5318, ZA5319, ZA5321, ZA5324, ZA5332, ZA5333, ZA5340, ZA5341, ZA5342, ZA5344, ZA5346, ZA5348, ZA5349, ZA5350, ZA5361, ZA5363, ZA5431, ZA5432, ZA5568, ZA5588, ZA5589, ZA5646, ZA5664, ZA5665, ZA5676, ZA5685, ZA5704, ZA5716, ZA5717, ZA5718, ZA5719, ZA5721, ZA5722, ZA5723, ZA5724, ZA5725, ZA5726, ZA5727, ZA5728, ZA5729, ZA5730, ZA5731, ZA5732, ZA5733, ZA5738, ZA5739, ZA5740, ZA5741, ZA5742, ZA5743, ZA5744, ZA5749, ZA5753, ZA5755, ZA5757, ZA5829, ZA5855, ZA5856, ZA5889, ZA5908, ZA5911, ZA5950, ZA5956, ZA5966, ZA5974, ZA5975, ZA5976, ZA5977, ZA5978, ZA5979, ZA5992, ZA5993, ZA6249, ZA6288, ZA6291, ZA6292, ZA6293, ZA6345, ZA6594, ZA6612, ZA6615, ZA6617, ZA6621, ZA6623, ZA6645, ZA6693, ZA6697, ZA6700, ZA6713, ZA6730, ZA6732, ZA6733, ZA6734, ZA6737, ZA6738, ZA6745, ZA6802, ZA6804, ZA6956, ZA6963, ZA6974, ZA7469, ZA7470, ZA7482, ZA7484, ZA7489, ZA7500, ZA7503, ZA7505, ZA7539, ZA7550, ZA7557, ZA7562, ZA7581, ZA7601, ZA7649, ZA7672, ZA7675, ZA7682, ZA7698, ZA7739, ZA7741, ZA7745, ZA7750, ZA7753, ZA7776, ZA7780, ZA7781, ZA7782, ZA7783, ZA7797, ZA7814, ZA7816, ZA7841, ZA7842, ZA7846, ZA7848, ZA7852, ZA7856, ZA7876, ZA7886, ZA7887, ZA7888, ZA7902, ZA7907, ZA7915, ZA7937, ZA7950, ZA7953, ZA7966, ZA7970, ZA7987, datasearch-httpsoai-datacite-orgoai--oaioai-datacite-org12446762, datasearch-httpsoai-datacite-orgoai--oaioai-datacite-org4602009, datasearch-httpsoai-datacite-orgoai--oaioai-datacite-org6514400, datasearch-httpsoai-datacite-orgoai--oaioai-datacite-org6749278, datasearch-httpsoai-datacite-orgoai--oaioai-datacite-org6749279, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2317, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de287782, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de297737, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de4121, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de459155, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de459821, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de462148, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de464688, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de469667, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de510791, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de549012, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de573545, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5828, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de7231, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de8079, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de8246, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de8273
1326	demokratie	instruments_tools	pretest-2, pretest-26, pretest-27, pretest-61, pretest-7, pretest-99, zis150, zis156, zis192, zis245, zis278, zis6, zis94, zis95, zis96
1326	demokratie	variables	exploredata-ZA1536_VarV4, exploredata-ZA1779_VarV6, exploredata-ZA1920_VarV165, exploredata-ZA1920_VarV8, exploredata-ZA1987_VarV177, exploredata-ZA1987_VarV56, exploredata-ZA2102_VarV8, exploredata-ZA2114_VarV7, exploredata-ZA2160_VarV110, exploredata-ZA2194_VarV4, exploredata-ZA2512_Varv42, exploredata-ZA2559_VarV288, exploredata-ZA2894_VarV106, exploredata-ZA3045_VarV137, exploredata-ZA3272_VarV235, exploredata-ZA3272_VarV241, exploredata-ZA4258_VarV253, exploredata-ZA4259_VarV253, exploredata-ZA4332_Varf003, exploredata-ZA4391_Varii02, exploredata-ZA4551_VarV126, exploredata-ZA4559_Varv15, exploredata-ZA4600_VarV742, exploredata-ZA4600_VarV93, exploredata-ZA4802_VarV110, exploredata-ZA4802_VarV214, exploredata-ZA4803_VarV110, exploredata-ZA4803_VarV214, exploredata-ZA4913_Varf10, exploredata-ZA5100_VarVv12, exploredata-ZA5200_VarV104, exploredata-ZA5200_VarV211, exploredata-ZA5201_VarV104, exploredata-ZA5240_VarV179, exploredata-ZA5240_VarV216, exploredata-ZA5240_VarV660, exploredata-ZA5240_VarV661, exploredata-ZA5240_VarV662, exploredata-ZA5240_VarV666, exploredata-ZA5240_VarV668, exploredata-ZA5240_VarV789, exploredata-ZA5240_VarV790, exploredata-ZA5240_VarV791, exploredata-ZA5250_Varmn13, exploredata-ZA5270_Varpd07a, exploredata-ZA5270_Varpd12, exploredata-ZA5270_Varps03, exploredata-ZA5280_Varps03, exploredata-ZA5301_Varq27, exploredata-ZA5302_Varn20, exploredata-ZA5305_Varkp5_030, exploredata-ZA5305_Varkp7_030, exploredata-ZA5321_Vard40, exploredata-ZA5321_Vard86, exploredata-ZA5321_Vard87, exploredata-ZA5321_Vard88d, exploredata-ZA5321_Vard88e, exploredata-ZA5321_Vare40, exploredata-ZA5321_Vare86, exploredata-ZA5321_Vare88e, exploredata-ZA5321_Varf40, exploredata-ZA5321_Varj40, exploredata-ZA5322_Varf40_2, exploredata-ZA5323_Varcat2400, exploredata-ZA5336_Vart104_W21, exploredata-ZA5336_Vart_W21, exploredata-ZA5336_Varw21, exploredata-ZA5342_VarT102_W21, exploredata-ZA5342_VarT_W21, exploredata-ZA5342_VarW21, exploredata-ZA5346_VarT98_W21, exploredata-ZA5346_VarT_W21, exploredata-ZA5346_VarW21, exploredata-ZA5357_VarW21, exploredata-ZA5432_VarV135, exploredata-ZA5556_VarV129, exploredata-ZA5568_Varda02, exploredata-ZA5568_Varde02, exploredata-ZA5571_Varde02, exploredata-ZA5571_Varii02, exploredata-ZA5573_Vards03, exploredata-ZA5573_Varii02, exploredata-ZA5593_Varx10401, exploredata-ZA5632_VarV136, exploredata-ZA5632_VarV295, exploredata-ZA5632_VarV301, exploredata-ZA5632_VarV305, exploredata-ZA5633_VarV136, exploredata-ZA5633_VarV295, exploredata-ZA5633_VarV301, exploredata-ZA5633_VarV305, exploredata-ZA5638_Varf10a3, exploredata-ZA5677_VarV393, exploredata-ZA5701_Varq34, exploredata-ZA5702_Varn241, exploredata-ZA5704_Varkp3_030, exploredata-ZA5704_Varkp3_050j, exploredata-ZA5716_Vard5a, exploredata-ZA5720_Vart6, exploredata-ZA5725_Vart221f, exploredata-ZA5727_Vart156f, exploredata-ZA5728_Vart156f, exploredata-ZA5729_Vart221f, exploredata-ZA5729_Vart455, exploredata-ZA5733_Vart221f, exploredata-ZA5753_VarT29_kp3_030, exploredata-ZA5753_VarT_kp3_030, exploredata-ZA5753_Varkp3_030, exploredata-ZA5753_Varkp3_050j, exploredata-ZA5757_Varkp10_030, exploredata-ZA5757_Varkp10_050j, exploredata-ZA5757_Varkp1_050c, exploredata-ZA5757_Varkp1_050j, exploredata-ZA5757_Varkp4_050j, exploredata-ZA5757_Varkp5_030, exploredata-ZA5757_Varkp7_030, exploredata-ZA5757_Varkp7_050j, exploredata-ZA5759_Varv11a, exploredata-ZA5770A_Varjnzs08, exploredata-ZA5770_Varj40, exploredata-ZA6604_VarF13, exploredata-ZA6615_Varf4_6, exploredata-ZA6617_VarF08_11, exploredata-ZA6636_Varq7_20, exploredata-ZA6700_VarV229, exploredata-ZA6713_VarQ15, exploredata-ZA6713_VarQ16, exploredata-ZA6713_VarQ21, exploredata-ZA6720_VarQ27, exploredata-ZA6720_VarQ28, exploredata-ZA6730_VarQ07, exploredata-ZA6730_VarQ10, exploredata-ZA6733_VarV45, exploredata-ZA6734_VarQ13_6, exploredata-ZA6734_VarQ21_2, exploredata-ZA6734_VarQ22_2, exploredata-ZA6737_VarV24, exploredata-ZA6737_VarV8, exploredata-ZA6737_VarV9, exploredata-ZA6738_VarF25, exploredata-ZA6745_VarF29A, exploredata-ZA6745_VarF30, exploredata-ZA6801A_Varq124, exploredata-ZA6801A_Varq66h, exploredata-ZA6802A_Varn32h, exploredata-ZA6810_Vard107, exploredata-ZA6810_Vard134q, exploredata-ZA6817_Vart455, exploredata-ZA6817_Vart6, exploredata-ZA6818_Vart221f, exploredata-ZA6821_Varrt_v38, exploredata-ZA6827_Varkp11_050c, exploredata-ZA6827_Varkp11_050j, exploredata-ZA6827_Varkp17_020, exploredata-ZA6827_Varkp18_020, exploredata-ZA6827_Varkp18_050c, exploredata-ZA6827_Varkp18_050j, exploredata-ZA6827_Varkp3_030, exploredata-ZA6827_Varkp3_050c, exploredata-ZA6827_Varkp3_050j, exploredata-ZA6832_Vare9010b, exploredata-ZA6832_Vare9335, exploredata-ZA6832_Varm4897f_1, exploredata-ZA6835_Varv71, exploredata-ZA6888_VarV135, exploredata-ZA6888_VarV144, exploredata-ZA6888_VarV208, exploredata-ZA6888_VarV213, exploredata-ZA6972_Varq05_10, exploredata-ZA6974_Varq35, exploredata-ZA6988_VarV140, exploredata-ZA6988_VarV141, exploredata-ZA6988_VarV150, exploredata-ZA6988_VarV202, exploredata-ZA7492_VarV114, exploredata-ZA7492_VarV147, exploredata-ZA7492_VarV149, exploredata-ZA7492_VarV152, exploredata-ZA7492_VarV162, exploredata-ZA7492_VarV303, exploredata-ZA7599_VarV105, exploredata-ZA7599_VarV132, exploredata-ZA7599_VarV140, exploredata-ZA7599_VarV148, exploredata-ZA7672_VarV3, exploredata-ZA7675_VarV3, exploredata-ZA7682_VarF9A6_1, exploredata-ZA7698_VarV3, exploredata-ZA7700_Varq4, exploredata-ZA7701_Varq119, exploredata-ZA7701_Varq4, exploredata-ZA7702_Varq119, exploredata-ZA7702_Varq4, exploredata-ZA7703A_Varpos014d, exploredata-ZA7703_Varpos014d, exploredata-ZA7705_Vart6, exploredata-ZA7705_Varzt6, exploredata-ZA7706_Varzt6, exploredata-ZA7707_Vart6, exploredata-ZA7707_Varzt6, exploredata-ZA7708_Vart6, exploredata-ZA7722_Varkp16_020, exploredata-ZA7723_Varkp17_020, exploredata-ZA7740_Varq3a19, exploredata-ZA7740_Varq3b08, exploredata-ZA7741_VarV14_10, exploredata-ZA7741_VarV4, exploredata-ZA7753_VarV117, exploredata-ZA7753_VarV120, exploredata-ZA7756_VarP02, exploredata-ZA7757_Varq35, exploredata-ZA7797_VarV13, exploredata-ZA7814_VarV7E, exploredata-ZA7816_VarF22, exploredata-ZA7816_VarF23, exploredata-ZA7816_VarF24, exploredata-ZA7856_VarV123, exploredata-ZA7856_VarV143
31794	safety	publication	gesis-ssoar-22426, gesis-ssoar-22950, gesis-ssoar-27134, gesis-ssoar-36543, gesis-ssoar-42021, gesis-ssoar-42271, gesis-ssoar-42545, gesis-ssoar-46553, gesis-ssoar-46882, gesis-ssoar-48971, gesis-ssoar-53812, gesis-ssoar-53960, gesis-ssoar-55609, gesis-ssoar-58542, gesis-ssoar-62102, gesis-ssoar-62970, gesis-ssoar-63085, gesis-ssoar-65735, gesis-ssoar-66660, gesis-ssoar-66712, gesis-ssoar-67514, gesis-ssoar-68195, gesis-ssoar-69553, gesis-ssoar-75118, gesis-ssoar-75253, gesis-ssoar-76542, gesis-ssoar-76985, gesis-ssoar-77938, gesis-ssoar-81992, gesis-ssoar-9700
31794	safety	research_data	SDN-10.7802-2451, ZA4193, ZA4194, ZA5281, ZA5446, ZA5467, ZA5596, ZA5614, ZA5688, ZA5785, ZA5794, ZA5852, ZA5879, ZA5885, ZA5928, ZA5931, ZA5964, ZA6631, ZA6654, ZA6693, ZA6721, ZA6736, ZA6741, ZA6759, ZA6791, ZA6853, ZA6861, ZA6864, ZA6865, ZA6901, ZA6908, ZA6939, ZA7487, ZA7491, ZA7575, ZA7576, ZA7582, ZA7648, ZA7735, ZA7740, ZA7741, ZA7750, ZA7807, ZA7869, ZA8651, ZA8693, ZA8753, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset55666, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2232e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2502e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD2787e, datasearch-httpservices-fsd-uta-fioai--oaifsd-uta-fiFSD3254e, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de461759, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de548599, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de551274, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de551275, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de557583, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de563964, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de622338, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de651049, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de654291, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de654292, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de671730, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de677582, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de677877, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de677878, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de677879, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de677880, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de682000, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de734284, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de734285
31794	safety	instruments_tools	pretest-38, pretest-72, zis207, zis234, zis235, zis279, zis291, zis306_exz, zis308_exz
31794	safety	variables	exploredata-ZA4153_VarQ4_6, exploredata-ZA7488_Varqa5*6, exploredata-ZA7601_Varqg2, exploredata-ZA7601_Varqg8*11, exploredata-ZA7601_Varqg8*12, exploredata-ZA7601_Varqg8*3, exploredata-ZA7601_Varqg8*7, exploredata-ZA7601_Varqg8*8, exploredata-ZA7601_Varqg8*9, exploredata-ZA7846_Varqa20*8
32984	security	publication	gesis-ssoar-39952, gesis-ssoar-44762, gesis-ssoar-59299, gesis-ssoar-59561, gesis-ssoar-61219, gesis-ssoar-70904, gesis-ssoar-73454, gesis-ssoar-73720, gesis-ssoar-75602, gesis-ssoar-76473, gesis-ssoar-76476, gesis-ssoar-79007, gesis-ssoar-79635, gesis-ssoar-79791
